보험회사,상품명,구분,담보명(급부명),지급사유,지급금액,가입금액,기준보험료,가입보험료,적용이율,갱신구분,판매채널,기준일자,상세안내,연락처,source_file,원본_열_0,원본_열_1,원본_열_2,원본_열_3,원본_열_4,원본_열_5,원본_열_6,원본_열_7,원본_열_8,원본_열_9,원본_열_10,원본_열_11,원본_열_12,원본_열_13,원본_열_14,원본_열_15,원본_열_16,원본_열_17,원본_열_18,원본_열_19,원본_열_20,원본_열_21,원본_열_22,원본_열_23,원본_열_24,원본_열_25,원본_열_26,원본_열_27,원본_열_28,원본_열_29
흥국생명,(무)흥국생명 드림저축보험2407 (일시납),1.0,"50,000,000 원","49,899,953 원",99.80 %,"49,899,953 원","49,907,117 원",99.81 %,2.20 %,,방카슈랑스,2024-07-01,"1. 가입나이 : 만15세 ~ 80세(납입형태, 성별에 따라 차등적용) 2. 보험기간 : 5,10,12,15,20년만기 3. 해약환급금 및 예상수익률 / 사업비 및 비용정보 : 거치형, 기본형, 55세, 기본보험료 5,000만원, 10년만기,일시납",1588-2288,file_55.xls,흥국생명,(무)흥국생명 드림저축보험2407,1.0,"50,000,000 원","49,899,953 원",99.80 %,"49,899,953 원","49,907,117 원",99.81 %,"49,907,117 원",-1.13 %,-0.20 %,0.09 %,-,2.34 %,0.0232 %,-,2.20 %,1.25%(5년이내)/1.0%(5년초과10년이내)/0.5%(10년초과),거치,비유니버셜,일시납,방카슈랑스,2024-07-01,"1. 가입나이 : 만15세 ~ 80세(납입형태, 성별에 따라 차등적용) 2. 보험기간 : 5,10,12,15,20년만기 3. 해약환급금 및 예상수익률 / 사업비 및 비용정보 : 거치형, 기본형, 55세, 기본보험료 5,000만원, 10년만기,일시납",1588-2288,,,,
흥국생명,(무)흥국생명 드림저축보험2407 (일시납),3.0,"50,000,000 원","51,442,576 원",102.89 %,"51,442,576 원","51,467,114 원",102.93 %,2.20 %,,방카슈랑스,2024-07-01,"1. 가입나이 : 만15세 ~ 80세(납입형태, 성별에 따라 차등적용) 2. 보험기간 : 5,10,12,15,20년만기 3. 해약환급금 및 예상수익률 / 사업비 및 비용정보 : 거치형, 기본형, 55세, 기본보험료 5,000만원, 10년만기,일시납",1588-2288,file_55.xls,흥국생명,(무)흥국생명 드림저축보험2407,3.0,"50,000,000 원","51,442,576 원",102.89 %,"51,442,576 원","51,467,114 원",102.93 %,"51,467,114 원",0.01 %,2.88 %,3.80 %,-,3.60 %,0.0809 %,-,2.20 %,1.25%(5년이내)/1.0%(5년초과10년이내)/0.5%(10년초과),거치,비유니버셜,일시납,방카슈랑스,2024-07-01,"1. 가입나이 : 만15세 ~ 80세(납입형태, 성별에 따라 차등적용) 2. 보험기간 : 5,10,12,15,20년만기 3. 해약환급금 및 예상수익률 / 사업비 및 비용정보 : 거치형, 기본형, 55세, 기본보험료 5,000만원, 10년만기,일시납",1588-2288,,,,
흥국생명,(무)흥국생명 드림저축보험2407 (일시납),5.0,"50,000,000 원","53,204,627 원",106.41 %,"53,204,627 원","53,250,930 원",106.50 %,2.20 %,,방카슈랑스,2024-07-01,"1. 가입나이 : 만15세 ~ 80세(납입형태, 성별에 따라 차등적용) 2. 보험기간 : 5,10,12,15,20년만기 3. 해약환급금 및 예상수익률 / 사업비 및 비용정보 : 거치형, 기본형, 55세, 기본보험료 5,000만원, 10년만기,일시납",1588-2288,file_55.xls,흥국생명,(무)흥국생명 드림저축보험2407,5.0,"50,000,000 원","53,204,627 원",106.41 %,"53,204,627 원","53,250,930 원",106.50 %,"53,250,930 원",1.48 %,6.40 %,8.00 %,-,4.56 %,0.1494 %,-,2.20 %,1.25%(5년이내)/1.0%(5년초과10년이내)/0.5%(10년초과),거치,비유니버셜,일시납,방카슈랑스,2024-07-01,"1. 가입나이 : 만15세 ~ 80세(납입형태, 성별에 따라 차등적용) 2. 보험기간 : 5,10,12,15,20년만기 3. 해약환급금 및 예상수익률 / 사업비 및 비용정보 : 거치형, 기본형, 55세, 기본보험료 5,000만원, 10년만기,일시납",1588-2288,,,,
흥국생명,(무)흥국생명 드림저축보험2407 (일시납),7.0,"50,000,000 원","55,037,946 원",110.08 %,"55,037,946 원","55,111,461 원",110.22 %,2.20 %,,방카슈랑스,2024-07-01,"1. 가입나이 : 만15세 ~ 80세(납입형태, 성별에 따라 차등적용) 2. 보험기간 : 5,10,12,15,20년만기 3. 해약환급금 및 예상수익률 / 사업비 및 비용정보 : 거치형, 기본형, 55세, 기본보험료 5,000만원, 10년만기,일시납",1588-2288,file_55.xls,흥국생명,(무)흥국생명 드림저축보험2407,7.0,"50,000,000 원","55,037,946 원",110.08 %,"55,037,946 원","55,111,461 원",110.22 %,"55,111,461 원",2.47 %,10.07 %,12.39 %,-,5.52 %,0.2317 %,-,2.20 %,1.25%(5년이내)/1.0%(5년초과10년이내)/0.5%(10년초과),거치,비유니버셜,일시납,방카슈랑스,2024-07-01,"1. 가입나이 : 만15세 ~ 80세(납입형태, 성별에 따라 차등적용) 2. 보험기간 : 5,10,12,15,20년만기 3. 해약환급금 및 예상수익률 / 사업비 및 비용정보 : 거치형, 기본형, 55세, 기본보험료 5,000만원, 10년만기,일시납",1588-2288,,,,
흥국생명,(무)흥국생명 드림저축보험2407 (일시납),10.0,"50,000,000 원","58,173,531 원",116.35 %,"58,173,531 원","58,301,577 원",116.60 %,2.20 %,,방카슈랑스,2024-07-01,"1. 가입나이 : 만15세 ~ 80세(납입형태, 성별에 따라 차등적용) 2. 보험기간 : 5,10,12,15,20년만기 3. 해약환급금 및 예상수익률 / 사업비 및 비용정보 : 거치형, 기본형, 55세, 기본보험료 5,000만원, 10년만기,일시납",1588-2288,file_55.xls,흥국생명,(무)흥국생명 드림저축보험2407,10.0,"50,000,000 원","58,173,531 원",116.35 %,"58,173,531 원","58,301,577 원",116.60 %,"58,301,577 원",4.45 %,16.34 %,19.88 %,-,6.96 %,0.3906 %,-,2.20 %,1.25%(5년이내)/1.0%(5년초과10년이내)/0.5%(10년초과),거치,비유니버셜,일시납,방카슈랑스,2024-07-01,"1. 가입나이 : 만15세 ~ 80세(납입형태, 성별에 따라 차등적용) 2. 보험기간 : 5,10,12,15,20년만기 3. 해약환급금 및 예상수익률 / 사업비 및 비용정보 : 거치형, 기본형, 55세, 기본보험료 5,000만원, 10년만기,일시납",1588-2288,,,,
흥국생명,(무)흥국생명 프리미엄드림저축보험 (일시납),1.0,"50,000,000 원","49,899,953 원",99.80 %,"49,899,953 원","49,907,117 원",99.81 %,2.20 %,,대면채널,2024-07-01,"1. 가입나이 : 만15세 ~ 80세(납입형태, 성별에 따라 차등적용) 2. 보험기간 : 5,10,12,15,20년만기 3. 해약환급금 및 예상수익률 / 사업비 및 비용정보 : 거치형, 기본형, 55세, 기본보험료 5,000만원, 10년만기,일시납",1588-2288,file_55.xls,흥국생명,(무)흥국생명 프리미엄드림저축보험,1.0,"50,000,000 원","49,899,953 원",99.80 %,"49,899,953 원","49,907,117 원",99.81 %,"49,907,117 원",-1.13 %,-0.20 %,0.09 %,-,2.34 %,0.0232 %,-,2.20 %,1.25%(5년이내)/1.0%(5년초과10년이내)/0.5%(10년초과),거치,비유니버셜,일시납,대면채널,2024-07-01,"1. 가입나이 : 만15세 ~ 80세(납입형태, 성별에 따라 차등적용) 2. 보험기간 : 5,10,12,15,20년만기 3. 해약환급금 및 예상수익률 / 사업비 및 비용정보 : 거치형, 기본형, 55세, 기본보험료 5,000만원, 10년만기,일시납",1588-2288,,,,
흥국생명,(무)흥국생명 프리미엄드림저축보험 (일시납),3.0,"50,000,000 원","51,442,576 원",102.89 %,"51,442,576 원","51,467,114 원",102.93 %,2.20 %,,대면채널,2024-07-01,"1. 가입나이 : 만15세 ~ 80세(납입형태, 성별에 따라 차등적용) 2. 보험기간 : 5,10,12,15,20년만기 3. 해약환급금 및 예상수익률 / 사업비 및 비용정보 : 거치형, 기본형, 55세, 기본보험료 5,000만원, 10년만기,일시납",1588-2288,file_55.xls,흥국생명,(무)흥국생명 프리미엄드림저축보험,3.0,"50,000,000 원","51,442,576 원",102.89 %,"51,442,576 원","51,467,114 원",102.93 %,"51,467,114 원",0.01 %,2.88 %,3.80 %,-,3.60 %,0.0809 %,-,2.20 %,1.25%(5년이내)/1.0%(5년초과10년이내)/0.5%(10년초과),거치,비유니버셜,일시납,대면채널,2024-07-01,"1. 가입나이 : 만15세 ~ 80세(납입형태, 성별에 따라 차등적용) 2. 보험기간 : 5,10,12,15,20년만기 3. 해약환급금 및 예상수익률 / 사업비 및 비용정보 : 거치형, 기본형, 55세, 기본보험료 5,000만원, 10년만기,일시납",1588-2288,,,,
흥국생명,(무)흥국생명 프리미엄드림저축보험 (일시납),5.0,"50,000,000 원","53,204,627 원",106.41 %,"53,204,627 원","53,250,930 원",106.50 %,2.20 %,,대면채널,2024-07-01,"1. 가입나이 : 만15세 ~ 80세(납입형태, 성별에 따라 차등적용) 2. 보험기간 : 5,10,12,15,20년만기 3. 해약환급금 및 예상수익률 / 사업비 및 비용정보 : 거치형, 기본형, 55세, 기본보험료 5,000만원, 10년만기,일시납",1588-2288,file_55.xls,흥국생명,(무)흥국생명 프리미엄드림저축보험,5.0,"50,000,000 원","53,204,627 원",106.41 %,"53,204,627 원","53,250,930 원",106.50 %,"53,250,930 원",1.48 %,6.40 %,8.00 %,-,4.56 %,0.1494 %,-,2.20 %,1.25%(5년이내)/1.0%(5년초과10년이내)/0.5%(10년초과),거치,비유니버셜,일시납,대면채널,2024-07-01,"1. 가입나이 : 만15세 ~ 80세(납입형태, 성별에 따라 차등적용) 2. 보험기간 : 5,10,12,15,20년만기 3. 해약환급금 및 예상수익률 / 사업비 및 비용정보 : 거치형, 기본형, 55세, 기본보험료 5,000만원, 10년만기,일시납",1588-2288,,,,
흥국생명,(무)흥국생명 프리미엄드림저축보험 (일시납),7.0,"50,000,000 원","55,037,946 원",110.08 %,"55,037,946 원","55,111,461 원",110.22 %,2.20 %,,대면채널,2024-07-01,"1. 가입나이 : 만15세 ~ 80세(납입형태, 성별에 따라 차등적용) 2. 보험기간 : 5,10,12,15,20년만기 3. 해약환급금 및 예상수익률 / 사업비 및 비용정보 : 거치형, 기본형, 55세, 기본보험료 5,000만원, 10년만기,일시납",1588-2288,file_55.xls,흥국생명,(무)흥국생명 프리미엄드림저축보험,7.0,"50,000,000 원","55,037,946 원",110.08 %,"55,037,946 원","55,111,461 원",110.22 %,"55,111,461 원",2.47 %,10.07 %,12.39 %,-,5.52 %,0.2317 %,-,2.20 %,1.25%(5년이내)/1.0%(5년초과10년이내)/0.5%(10년초과),거치,비유니버셜,일시납,대면채널,2024-07-01,"1. 가입나이 : 만15세 ~ 80세(납입형태, 성별에 따라 차등적용) 2. 보험기간 : 5,10,12,15,20년만기 3. 해약환급금 및 예상수익률 / 사업비 및 비용정보 : 거치형, 기본형, 55세, 기본보험료 5,000만원, 10년만기,일시납",1588-2288,,,,
흥국생명,(무)흥국생명 프리미엄드림저축보험 (일시납),10.0,"50,000,000 원","58,173,531 원",116.35 %,"58,173,531 원","58,301,577 원",116.60 %,2.20 %,,대면채널,2024-07-01,"1. 가입나이 : 만15세 ~ 80세(납입형태, 성별에 따라 차등적용) 2. 보험기간 : 5,10,12,15,20년만기 3. 해약환급금 및 예상수익률 / 사업비 및 비용정보 : 거치형, 기본형, 55세, 기본보험료 5,000만원, 10년만기,일시납",1588-2288,file_55.xls,흥국생명,(무)흥국생명 프리미엄드림저축보험,10.0,"50,000,000 원","58,173,531 원",116.35 %,"58,173,531 원","58,301,577 원",116.60 %,"58,301,577 원",4.45 %,16.34 %,19.88 %,-,6.96 %,0.3906 %,-,2.20 %,1.25%(5년이내)/1.0%(5년초과10년이내)/0.5%(10년초과),거치,비유니버셜,일시납,대면채널,2024-07-01,"1. 가입나이 : 만15세 ~ 80세(납입형태, 성별에 따라 차등적용) 2. 보험기간 : 5,10,12,15,20년만기 3. 해약환급금 및 예상수익률 / 사업비 및 비용정보 : 거치형, 기본형, 55세, 기본보험료 5,000만원, 10년만기,일시납",1588-2288,,,,
흥국생명,(무)흥국생명 프리미엄드림저축보험 (월납),1.0,"3,600,000 원","3,447,141 원",95.75 %,"3,231,141 원","3,447,141 원",95.75 %,2.20 %,,대면채널,2023-07-01,"1. 가입나이 : 만15세 ~ 80세(납입기간별, 성별 차등 적용) 2. 보험기간 : 3,4,5,7,10,12,15,20년만기(납입기간별 차등) 3. 해약환급금 및 예상수익률 / 사업비 및 비용 정보 예시기준 : 수익형, 계약자적립액가산형, 40세, 기본보험료 30만원, 10년만기, 전기납, 월납",1588-2288,file_55.xls,흥국생명,(무)흥국생명 프리미엄드림저축보험,1.0,"3,600,000 원","3,447,141 원",95.75 %,"3,231,141 원","3,447,141 원",95.75 %,"3,231,141 원",-4.73 %,-4.24 %,-4.09 %,-,5.36 %,0.0120 %,-,2.20 %,1.25%(5년이내)/1.0%(5년초과10년이내)/0.5%(10년초과),적립,비유니버셜,월납,대면채널,2023-07-01,"1. 가입나이 : 만15세 ~ 80세(납입기간별, 성별 차등 적용) 2. 보험기간 : 3,4,5,7,10,12,15,20년만기(납입기간별 차등) 3. 해약환급금 및 예상수익률 / 사업비 및 비용 정보 예시기준 : 수익형, 계약자적립액가산형, 40세, 기본보험료 30만원, 10년만기, 전기납, 월납",1588-2288,,,,
흥국생명,(무)흥국생명 프리미엄드림저축보험 (월납),3.0,"10,800,000 원","10,570,604 원",97.88 %,"10,426,604 원","10,570,604 원",97.88 %,2.20 %,,대면채널,2023-07-01,"1. 가입나이 : 만15세 ~ 80세(납입기간별, 성별 차등 적용) 2. 보험기간 : 3,4,5,7,10,12,15,20년만기(납입기간별 차등) 3. 해약환급금 및 예상수익률 / 사업비 및 비용 정보 예시기준 : 수익형, 계약자적립액가산형, 40세, 기본보험료 30만원, 10년만기, 전기납, 월납",1588-2288,file_55.xls,흥국생명,(무)흥국생명 프리미엄드림저축보험,3.0,"10,800,000 원","10,570,604 원",97.88 %,"10,426,604 원","10,570,604 원",97.88 %,"10,426,604 원",-3.53 %,-2.12 %,-1.67 %,-,5.36 %,0.0127 %,-,2.20 %,1.25%(5년이내)/1.0%(5년초과10년이내)/0.5%(10년초과),적립,비유니버셜,월납,대면채널,2023-07-01,"1. 가입나이 : 만15세 ~ 80세(납입기간별, 성별 차등 적용) 2. 보험기간 : 3,4,5,7,10,12,15,20년만기(납입기간별 차등) 3. 해약환급금 및 예상수익률 / 사업비 및 비용 정보 예시기준 : 수익형, 계약자적립액가산형, 40세, 기본보험료 30만원, 10년만기, 전기납, 월납",1588-2288,,,,
흥국생명,(무)흥국생명 프리미엄드림저축보험 (월납),5.0,"18,000,000 원","18,010,946 원",100.06 %,"17,938,946 원","18,010,946 원",100.06 %,2.20 %,,대면채널,2023-07-01,"1. 가입나이 : 만15세 ~ 80세(납입기간별, 성별 차등 적용) 2. 보험기간 : 3,4,5,7,10,12,15,20년만기(납입기간별 차등) 3. 해약환급금 및 예상수익률 / 사업비 및 비용 정보 예시기준 : 수익형, 계약자적립액가산형, 40세, 기본보험료 30만원, 10년만기, 전기납, 월납",1588-2288,file_55.xls,흥국생명,(무)흥국생명 프리미엄드림저축보험,5.0,"18,000,000 원","18,010,946 원",100.06 %,"17,938,946 원","18,010,946 원",100.06 %,"17,938,946 원",-2.31 %,0.06 %,0.82 %,-,5.36 %,0.0138 %,-,2.20 %,1.25%(5년이내)/1.0%(5년초과10년이내)/0.5%(10년초과),적립,비유니버셜,월납,대면채널,2023-07-01,"1. 가입나이 : 만15세 ~ 80세(납입기간별, 성별 차등 적용) 2. 보험기간 : 3,4,5,7,10,12,15,20년만기(납입기간별 차등) 3. 해약환급금 및 예상수익률 / 사업비 및 비용 정보 예시기준 : 수익형, 계약자적립액가산형, 40세, 기본보험료 30만원, 10년만기, 전기납, 월납",1588-2288,,,,
흥국생명,(무)흥국생명 프리미엄드림저축보험 (월납),7.0,"25,200,000 원","25,782,265 원",102.31 %,"25,782,265 원","25,782,265 원",102.31 %,2.20 %,,대면채널,2023-07-01,"1. 가입나이 : 만15세 ~ 80세(납입기간별, 성별 차등 적용) 2. 보험기간 : 3,4,5,7,10,12,15,20년만기(납입기간별 차등) 3. 해약환급금 및 예상수익률 / 사업비 및 비용 정보 예시기준 : 수익형, 계약자적립액가산형, 40세, 기본보험료 30만원, 10년만기, 전기납, 월납",1588-2288,file_55.xls,흥국생명,(무)흥국생명 프리미엄드림저축보험,7.0,"25,200,000 원","25,782,265 원",102.31 %,"25,782,265 원","25,782,265 원",102.31 %,"25,782,265 원",-1.50 %,2.31 %,3.40 %,-,5.36 %,0.0150 %,-,2.20 %,1.25%(5년이내)/1.0%(5년초과10년이내)/0.5%(10년초과),적립,비유니버셜,월납,대면채널,2023-07-01,"1. 가입나이 : 만15세 ~ 80세(납입기간별, 성별 차등 적용) 2. 보험기간 : 3,4,5,7,10,12,15,20년만기(납입기간별 차등) 3. 해약환급금 및 예상수익률 / 사업비 및 비용 정보 예시기준 : 수익형, 계약자적립액가산형, 40세, 기본보험료 30만원, 10년만기, 전기납, 월납",1588-2288,,,,
흥국생명,(무)흥국생명 프리미엄드림저축보험 (월납),10.0,"36,000,000 원","38,381,523 원",106.62 %,"38,381,523 원","38,381,523 원",106.62 %,2.20 %,,대면채널,2023-07-01,"1. 가입나이 : 만15세 ~ 80세(납입기간별, 성별 차등 적용) 2. 보험기간 : 3,4,5,7,10,12,15,20년만기(납입기간별 차등) 3. 해약환급금 및 예상수익률 / 사업비 및 비용 정보 예시기준 : 수익형, 계약자적립액가산형, 40세, 기본보험료 30만원, 10년만기, 전기납, 월납",1588-2288,file_55.xls,흥국생명,(무)흥국생명 프리미엄드림저축보험,10.0,"36,000,000 원","38,381,523 원",106.62 %,"38,381,523 원","38,381,523 원",106.62 %,"38,381,523 원",0.65 %,6.61 %,8.25 %,-,4.57 %,0.0174 %,-,2.20 %,1.25%(5년이내)/1.0%(5년초과10년이내)/0.5%(10년초과),적립,비유니버셜,월납,대면채널,2023-07-01,"1. 가입나이 : 만15세 ~ 80세(납입기간별, 성별 차등 적용) 2. 보험기간 : 3,4,5,7,10,12,15,20년만기(납입기간별 차등) 3. 해약환급금 및 예상수익률 / 사업비 및 비용 정보 예시기준 : 수익형, 계약자적립액가산형, 40세, 기본보험료 30만원, 10년만기, 전기납, 월납",1588-2288,,,,
흥국생명,(무)흥국생명 드림저축보험2407 (월납),1.0,"3,600,000 원","3,447,141 원",95.75 %,"3,231,141 원","3,447,141 원",95.75 %,2.20 %,,방카슈랑스,2024-07-01,"1. 가입나이 : 만15세 ~ 80세(납입기간별, 성별 차등 적용) 2. 보험기간 : 3,4,5,7,10,12,15,20년만기(납입기간별 차등) 3. 해약환급금 및 예상수익률 / 사업비 및 비용 정보 예시기준 : 수익형, 계약자적립액가산형, 40세, 기본보험료 30만원, 10년만기, 전기납, 월납",1588-2288,file_55.xls,흥국생명,(무)흥국생명 드림저축보험2407,1.0,"3,600,000 원","3,447,141 원",95.75 %,"3,231,141 원","3,447,141 원",95.75 %,"3,231,141 원",-4.73 %,-4.24 %,-4.09 %,-,5.36 %,0.0120 %,-,2.20 %,1.25%(5년이내)/1.0%(5년초과10년이내)/0.5%(10년초과),적립,비유니버셜,월납,방카슈랑스,2024-07-01,"1. 가입나이 : 만15세 ~ 80세(납입기간별, 성별 차등 적용) 2. 보험기간 : 3,4,5,7,10,12,15,20년만기(납입기간별 차등) 3. 해약환급금 및 예상수익률 / 사업비 및 비용 정보 예시기준 : 수익형, 계약자적립액가산형, 40세, 기본보험료 30만원, 10년만기, 전기납, 월납",1588-2288,,,,
흥국생명,(무)흥국생명 드림저축보험2407 (월납),3.0,"10,800,000 원","10,570,604 원",97.88 %,"10,426,604 원","10,570,604 원",97.88 %,2.20 %,,방카슈랑스,2024-07-01,"1. 가입나이 : 만15세 ~ 80세(납입기간별, 성별 차등 적용) 2. 보험기간 : 3,4,5,7,10,12,15,20년만기(납입기간별 차등) 3. 해약환급금 및 예상수익률 / 사업비 및 비용 정보 예시기준 : 수익형, 계약자적립액가산형, 40세, 기본보험료 30만원, 10년만기, 전기납, 월납",1588-2288,file_55.xls,흥국생명,(무)흥국생명 드림저축보험2407,3.0,"10,800,000 원","10,570,604 원",97.88 %,"10,426,604 원","10,570,604 원",97.88 %,"10,426,604 원",-3.53 %,-2.12 %,-1.67 %,-,5.36 %,0.0127 %,-,2.20 %,1.25%(5년이내)/1.0%(5년초과10년이내)/0.5%(10년초과),적립,비유니버셜,월납,방카슈랑스,2024-07-01,"1. 가입나이 : 만15세 ~ 80세(납입기간별, 성별 차등 적용) 2. 보험기간 : 3,4,5,7,10,12,15,20년만기(납입기간별 차등) 3. 해약환급금 및 예상수익률 / 사업비 및 비용 정보 예시기준 : 수익형, 계약자적립액가산형, 40세, 기본보험료 30만원, 10년만기, 전기납, 월납",1588-2288,,,,
흥국생명,(무)흥국생명 드림저축보험2407 (월납),5.0,"18,000,000 원","18,010,946 원",100.06 %,"17,938,946 원","18,010,946 원",100.06 %,2.20 %,,방카슈랑스,2024-07-01,"1. 가입나이 : 만15세 ~ 80세(납입기간별, 성별 차등 적용) 2. 보험기간 : 3,4,5,7,10,12,15,20년만기(납입기간별 차등) 3. 해약환급금 및 예상수익률 / 사업비 및 비용 정보 예시기준 : 수익형, 계약자적립액가산형, 40세, 기본보험료 30만원, 10년만기, 전기납, 월납",1588-2288,file_55.xls,흥국생명,(무)흥국생명 드림저축보험2407,5.0,"18,000,000 원","18,010,946 원",100.06 %,"17,938,946 원","18,010,946 원",100.06 %,"17,938,946 원",-2.31 %,0.06 %,0.82 %,-,5.36 %,0.0138 %,-,2.20 %,1.25%(5년이내)/1.0%(5년초과10년이내)/0.5%(10년초과),적립,비유니버셜,월납,방카슈랑스,2024-07-01,"1. 가입나이 : 만15세 ~ 80세(납입기간별, 성별 차등 적용) 2. 보험기간 : 3,4,5,7,10,12,15,20년만기(납입기간별 차등) 3. 해약환급금 및 예상수익률 / 사업비 및 비용 정보 예시기준 : 수익형, 계약자적립액가산형, 40세, 기본보험료 30만원, 10년만기, 전기납, 월납",1588-2288,,,,
흥국생명,(무)흥국생명 드림저축보험2407 (월납),7.0,"25,200,000 원","25,782,265 원",102.31 %,"25,782,265 원","25,782,265 원",102.31 %,2.20 %,,방카슈랑스,2024-07-01,"1. 가입나이 : 만15세 ~ 80세(납입기간별, 성별 차등 적용) 2. 보험기간 : 3,4,5,7,10,12,15,20년만기(납입기간별 차등) 3. 해약환급금 및 예상수익률 / 사업비 및 비용 정보 예시기준 : 수익형, 계약자적립액가산형, 40세, 기본보험료 30만원, 10년만기, 전기납, 월납",1588-2288,file_55.xls,흥국생명,(무)흥국생명 드림저축보험2407,7.0,"25,200,000 원","25,782,265 원",102.31 %,"25,782,265 원","25,782,265 원",102.31 %,"25,782,265 원",-1.50 %,2.31 %,3.40 %,-,5.36 %,0.0150 %,-,2.20 %,1.25%(5년이내)/1.0%(5년초과10년이내)/0.5%(10년초과),적립,비유니버셜,월납,방카슈랑스,2024-07-01,"1. 가입나이 : 만15세 ~ 80세(납입기간별, 성별 차등 적용) 2. 보험기간 : 3,4,5,7,10,12,15,20년만기(납입기간별 차등) 3. 해약환급금 및 예상수익률 / 사업비 및 비용 정보 예시기준 : 수익형, 계약자적립액가산형, 40세, 기본보험료 30만원, 10년만기, 전기납, 월납",1588-2288,,,,
흥국생명,(무)흥국생명 드림저축보험2407 (월납),10.0,"36,000,000 원","38,381,523 원",106.62 %,"38,381,523 원","38,381,523 원",106.62 %,2.20 %,,방카슈랑스,2024-07-01,"1. 가입나이 : 만15세 ~ 80세(납입기간별, 성별 차등 적용) 2. 보험기간 : 3,4,5,7,10,12,15,20년만기(납입기간별 차등) 3. 해약환급금 및 예상수익률 / 사업비 및 비용 정보 예시기준 : 수익형, 계약자적립액가산형, 40세, 기본보험료 30만원, 10년만기, 전기납, 월납",1588-2288,file_55.xls,흥국생명,(무)흥국생명 드림저축보험2407,10.0,"36,000,000 원","38,381,523 원",106.62 %,"38,381,523 원","38,381,523 원",106.62 %,"38,381,523 원",0.65 %,6.61 %,8.25 %,-,4.57 %,0.0174 %,-,2.20 %,1.25%(5년이내)/1.0%(5년초과10년이내)/0.5%(10년초과),적립,비유니버셜,월납,방카슈랑스,2024-07-01,"1. 가입나이 : 만15세 ~ 80세(납입기간별, 성별 차등 적용) 2. 보험기간 : 3,4,5,7,10,12,15,20년만기(납입기간별 차등) 3. 해약환급금 및 예상수익률 / 사업비 및 비용 정보 예시기준 : 수익형, 계약자적립액가산형, 40세, 기본보험료 30만원, 10년만기, 전기납, 월납",1588-2288,,,,
교보생명,교보청년저축보험(무배당) (월납),1.0,"3,600,000 원","3,650,972 원",101.42 %,"3,650,972 원","3,650,987 원",101.42 %,2.27 %,,대면채널,2026-01-01,"■필수기재사항 1.가입나이 : 만19세 ~ 최고 29세 2.보험기간 : 10년 만기 3.해약환급금 예시 : 24세, 10년만기, 5년납, 월납보험료 30만원, 공시이율 2.27% 기준 ■선택기재사항 1. 5년납 2. 계약자적립액 예시 - 자립지원보너스 기시 발생 시점 기준 3. 상품요약서 계약자적립액 예시 - 자립지원보너스 기시 미발생 시점 기준",1588-1001,file_55.xls,교보생명,교보청년저축보험(무배당),1.0,"3,600,000 원","3,650,972 원",101.42 %,"3,650,972 원","3,650,987 원",101.42 %,"3,650,987 원",1.42 %,1.42 %,1.42 %,-,1.25 %,0.0030 %,-,2.27 %,5년이상 10년미만 : 1.0%,적립,비유니버셜,월납,대면채널,2026-01-01,"■필수기재사항 1.가입나이 : 만19세 ~ 최고 29세 2.보험기간 : 10년 만기 3.해약환급금 예시 : 24세, 10년만기, 5년납, 월납보험료 30만원, 공시이율 2.27% 기준 ■선택기재사항 1. 5년납 2. 계약자적립액 예시 - 자립지원보너스 기시 발생 시점 기준 3. 상품요약서 계약자적립액 예시 - 자립지원보너스 기시 미발생 시점 기준",1588-1001,,,,
교보생명,교보청년저축보험(무배당) (월납),3.0,"10,800,000 원","11,269,153 원",104.34 %,"11,269,153 원","11,269,268 원",104.35 %,2.27 %,,대면채널,2026-01-01,"■필수기재사항 1.가입나이 : 만19세 ~ 최고 29세 2.보험기간 : 10년 만기 3.해약환급금 예시 : 24세, 10년만기, 5년납, 월납보험료 30만원, 공시이율 2.27% 기준 ■선택기재사항 1. 5년납 2. 계약자적립액 예시 - 자립지원보너스 기시 발생 시점 기준 3. 상품요약서 계약자적립액 예시 - 자립지원보너스 기시 미발생 시점 기준",1588-1001,file_55.xls,교보생명,교보청년저축보험(무배당),3.0,"10,800,000 원","11,269,153 원",104.34 %,"11,269,153 원","11,269,268 원",104.35 %,"11,269,269 원",4.34 %,4.34 %,4.34 %,-,3.36 %,0.0033 %,-,2.27 %,5년이상 10년미만 : 1.0%,적립,비유니버셜,월납,대면채널,2026-01-01,"■필수기재사항 1.가입나이 : 만19세 ~ 최고 29세 2.보험기간 : 10년 만기 3.해약환급금 예시 : 24세, 10년만기, 5년납, 월납보험료 30만원, 공시이율 2.27% 기준 ■선택기재사항 1. 5년납 2. 계약자적립액 예시 - 자립지원보너스 기시 발생 시점 기준 3. 상품요약서 계약자적립액 예시 - 자립지원보너스 기시 미발생 시점 기준",1588-1001,,,,
